,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,0,1,2,3,4,sentence
1076,1076,1076,1076,1076,1076,kind of like david and what's hisname's whole fucking family.,740,ED,105,kind of like david and what's hisname's whole fucking family.
1077,1077,1077,1077,1077,1077,here's the deal.,740,ED,105,here's the deal.
1078,1078,1078,1078,1078,1078,"if, and only if, you find all the evidence to back this up, i'll do it.",740,ED,105,"if, and only if, you find all the evidence to back this up, i'll do it."
1079,1079,1079,1079,1079,1079,you're doing the right thing.,741,ERIN,105,you're doing the right thing.
1080,1080,1080,1080,1080,1080,remind me of that when i'm filing for bankruptcy.,742,ED,105,remind me of that when i'm filing for bankruptcy.
1081,1081,1081,1081,1081,1081,"of course, gathering evidence is a big job.",743,ERIN,105,"of course, gathering evidence is a big job."
1082,1082,1082,1082,1082,1082,hell of a lot bigger than just filing.,743,ERIN,105,hell of a lot bigger than just filing.
1083,1083,1083,1083,1083,1083,i'll be working a lot harder...,744,ERIN,105,i'll be working a lot harder...
1084,1084,1084,1084,1084,1084,...taking on a lot more responsibility.,744,ERIN,105,...taking on a lot more responsibility.
1085,1085,1085,1085,1085,1085, i don't believe this.,745,ED,105, i don't believe this.
1086,1086,1086,1086,1086,1086, a raise wouldn't hurt.,745,ERIN,106, a raise wouldn't hurt.
1087,1087,1087,1087,1087,1087,i'll spend more time in my car...,745,ERIN,106,i'll spend more time in my car...
1088,1088,1088,1088,1088,1088,...so i'll probably be needing one of those cell phones.,745,ERIN,106,...so i'll probably be needing one of those cell phones.
1089,1089,1089,1089,1089,1089, i don't believe this.,748,ED,106, i don't believe this.
1090,1090,1090,1090,1090,1090, just a little phone.,748,ERIN,106, just a little phone.
1091,1091,1091,1091,1091,1091,thank you,773,ERIN,106,thank you
1092,1092,1092,1092,1092,1092,iwhoever is behind you.i,776,KIDS,106,iwhoever is behind you.i
1093,1093,1093,1093,1093,1093,just play.,777,KIDS,106,just play.
1094,1094,1094,1094,1094,1094,"go, roll the dice and play.",778,KIDS,106,"go, roll the dice and play."
1095,1095,1095,1095,1095,1095,"come on, aren't you gonna play",778,KIDS,112,"come on, aren't you gonna play"
1096,1096,1096,1096,1096,1096,roll the dice.,778,KIDS,112,roll the dice.
1097,1097,1097,1097,1097,1097,come on.,778,KIDS,112,come on.
1098,1098,1098,1098,1098,1098,hello.,779,ERIN,113,hello.
1099,1099,1099,1099,1099,1099,iis this the erin brockovich that'si ibeen snooping around the water boardi,779,MALE VOICE (O.S.),113,iis this the erin brockovich that'si ibeen snooping around the water boardi
1100,1100,1100,1100,1100,1100,yeah.,780,ERIN,113,yeah.
1101,1101,1101,1101,1101,1101,who's this,780,ERIN,113,who's this
1102,1102,1102,1102,1102,1102,iyou should watch your step.i,780,MALE VOICE,113,iyou should watch your step.i
1103,1103,1103,1103,1103,1103,ia young lady with three youngi ichildren really should think again.i,780,MALE VOICE,113,ia young lady with three youngi ichildren really should think again.i
1104,1104,1104,1104,1104,1104,who is this,780,ERIN,113,who is this
1105,1105,1105,1105,1105,1105,ido you understand what i'm sayingi,782,MALE VOICE,113,ido you understand what i'm sayingi
1106,1106,1106,1106,1106,1106,iwho is iti,783,GEORGE,113,iwho is iti
1107,1107,1107,1107,1107,1107,iit's okay.i,784,ERIN,113,iit's okay.i
1108,1108,1108,1108,1108,1108,"i'm not gonna quit because of one creepy phone call, george.",785,ERIN,114,"i'm not gonna quit because of one creepy phone call, george."
1109,1109,1109,1109,1109,1109,"come on, erin.",785,GEORGE,114,"come on, erin."
1110,1110,1110,1110,1110,1110,a job shouldn't put you in danger.,785,GEORGE,114,a job shouldn't put you in danger.
1111,1111,1111,1111,1111,1111,i'm not in danger.,785,ERIN,114,i'm not in danger.
1112,1112,1112,1112,1112,1112, the phone might be tapped but...  what,785,ERIN,114, the phone might be tapped but...  what
1113,1113,1113,1113,1113,1113,that's usual.,785,ERIN,114,that's usual.
1114,1114,1114,1114,1114,1114,"we've got a dead bolt, it's not a big deal.",785,ERIN,114,"we've got a dead bolt, it's not a big deal."
1115,1115,1115,1115,1115,1115,you don't think you're a little out of your league,786,GEORGE,114,you don't think you're a little out of your league
1116,1116,1116,1116,1116,1116,that's what those pge fucks want me to think.,786,ERIN,114,that's what those pge fucks want me to think.
1117,1117,1117,1117,1117,1117,but they're wrong.,786,ERIN,114,but they're wrong.
1118,1118,1118,1118,1118,1118,"erin, there are plenty of jobs out there.",786,GEORGE,114,"erin, there are plenty of jobs out there."
1119,1119,1119,1119,1119,1119,how would you know,787,ERIN,114,how would you know
1120,1120,1120,1120,1120,1120,what that's supposed to mean,788,GEORGE,115,what that's supposed to mean
1121,1121,1121,1121,1121,1121,you got a problem with me caring for your kids instead of a job,788,GEORGE,115,you got a problem with me caring for your kids instead of a job
1122,1122,1122,1122,1122,1122,i can get a job.,788,GEORGE,115,i can get a job.
1123,1123,1123,1123,1123,1123,you can leave the kids with the chickenfat lady again.,788,GEORGE,115,you can leave the kids with the chickenfat lady again.
1124,1124,1124,1124,1124,1124,i said i'm sorry.,788,ERIN,115,i said i'm sorry.
1125,1125,1125,1125,1125,1125,keep your voice down.,788,ERIN,115,keep your voice down.
1126,1126,1126,1126,1126,1126,"i know what these kids can sleep through, better than you.",788,GEORGE,115,"i know what these kids can sleep through, better than you."
1127,1127,1127,1127,1127,1127,"scott, tell me something.",792,ERIN,116,"scott, tell me something."
1128,1128,1128,1128,1128,1128,does pge pay you to cover their ass,792,ERIN,116,does pge pay you to cover their ass
1129,1129,1129,1129,1129,1129,or do you just do it out of the kindness of your heart,792,ERIN,116,or do you just do it out of the kindness of your heart
1130,1130,1130,1130,1130,1130,i don't know what you're talking about.,792,ROSS,116,i don't know what you're talking about.
1131,1131,1131,1131,1131,1131,nobody calls me pattee.,792,ERIN,116,nobody calls me pattee.
1132,1132,1132,1132,1132,1132,that sicko that called could've only found out about me from you.,792,ERIN,116,that sicko that called could've only found out about me from you.
1133,1133,1133,1133,1133,1133,"people are dying, scott.",792,ERIN,116,"people are dying, scott."
1134,1134,1134,1134,1134,1134,you've got document after document...,792,ERIN,116,you've got document after document...
1135,1135,1135,1135,1135,1135,"...that says why, and you haven't said one word about it.",792,ERIN,116,"...that says why, and you haven't said one word about it."
1136,1136,1136,1136,1136,1136,i wanna know how the hell you sleep at night.,792,ERIN,116,i wanna know how the hell you sleep at night.
1137,1137,1137,1137,1137,1137,"i'm about to drive off the road, i'm so tired.",795,ERIN,117,"i'm about to drive off the road, i'm so tired."
1138,1138,1138,1138,1138,1138,keep me awake.,795,ERIN,117,keep me awake.
1139,1139,1139,1139,1139,1139,"what do you want, a joke",796,GEORGE,117,"what do you want, a joke"
1140,1140,1140,1140,1140,1140,"no, i don't want a joke.",797,ERIN,117,"no, i don't want a joke."
1141,1141,1141,1141,1141,1141,tell me about what went on back there.,797,ERIN,117,tell me about what went on back there.
1142,1142,1142,1142,1142,1142,"come to think of it, we had a big event around here.",798,GEORGE,117,"come to think of it, we had a big event around here."
1143,1143,1143,1143,1143,1143,beth started talking.,798,GEORGE,117,beth started talking.
1144,1144,1144,1144,1144,1144,what,799,ERIN,117,what
1145,1145,1145,1145,1145,1145,beth,799,ERIN,117,beth
1146,1146,1146,1146,1146,1146,my beth,799,ERIN,117,my beth
1147,1147,1147,1147,1147,1147,iwe were sitting around...i,799,GEORGE,117,iwe were sitting around...i
1148,1148,1148,1148,1148,1148,...and she pointed,800,GEORGE,117,...and she pointed
1149,1149,1149,1149,1149,1149, ball.,800,GEORGE (CONT'D),117, ball.
1150,1150,1150,1150,1150,1150,out of the blue like that.,800,GEORGE (CONT'D),117,out of the blue like that.
1151,1151,1151,1151,1151,1151,iit was pretty intense.i,801,GEORGE (CONT'D),117,iit was pretty intense.i
1152,1152,1152,1152,1152,1152,"you know, seeing somebody's first word.",801,GEORGE,117,"you know, seeing somebody's first word."
1153,1153,1153,1153,1153,1153,"of all the words in her life, ball.",801,GEORGE,117,"of all the words in her life, ball."
1154,1154,1154,1154,1154,1154,ball.,801,GEORGE,117,ball.
1155,1155,1155,1155,1155,1155,she pointed her little finger...,801,GEORGE,117,she pointed her little finger...
1156,1156,1156,1156,1156,1156,"... with her beautiful, soft,i ichubby little arm...",801,GEORGE,117,"... with her beautiful, soft,i ichubby little arm..."
1157,1157,1157,1157,1157,1157,... and her cheeks.,801,GEORGE,117,... and her cheeks.
1158,1158,1158,1158,1158,1158,it's like she'd beeni ilooking at it for months...,801,GEORGE,117,it's like she'd beeni ilooking at it for months...
1159,1159,1159,1159,1159,1159,"... and couldn't get it out,i ibut knowing what it was.",801,GEORGE,117,"... and couldn't get it out,i ibut knowing what it was."
1160,1160,1160,1160,1160,1160,she didn't look away or anything.,801,GEORGE,117,she didn't look away or anything.
1161,1161,1161,1161,1161,1161,she was just sittingi ithere with her arm out.,801,GEORGE,117,she was just sittingi ithere with her arm out.
1162,1162,1162,1162,1162,1162,you should've seeni imatthew and katie and me.,801,GEORGE,117,you should've seeni imatthew and katie and me.
1163,1163,1163,1163,1163,1163,our jaws just dropped.,801,GEORGE,117,our jaws just dropped.
1164,1164,1164,1164,1164,1164,we must've stood there for three ori ifour minutes and just looked at her.,801,GEORGE,117,we must've stood there for three ori ifour minutes and just looked at her.
1165,1165,1165,1165,1165,1165,she just had her arm outi ilike that.,801,GEORGE,117,she just had her arm outi ilike that.
1166,1166,1166,1166,1166,1166,ball.,801,GEORGE,117,ball.
1167,1167,1167,1167,1167,1167,"and, you know,",801,GEORGE,117,"and, you know,"
1168,1168,1168,1168,1168,1168,her little lips wrapped around it.,801,GEORGE,117,her little lips wrapped around it.
1169,1169,1169,1169,1169,1169,it was great.,801,GEORGE,117,it was great.
1170,1170,1170,1170,1170,1170,it was intense.,801,GEORGE,117,it was intense.
1171,1171,1171,1171,1171,1171,i brought some stuff that you might be interested in.,802,ERIN,119,i brought some stuff that you might be interested in.
1172,1172,1172,1172,1172,1172,"my name's erin, and i'll be here all day.",804,ERIN,119,"my name's erin, and i'll be here all day."
1173,1173,1173,1173,1173,1173,let's go over to these nice ladies.,805,ERIN,119,let's go over to these nice ladies.
1174,1174,1174,1174,1174,1174,hi.,805,ERIN,119,hi.
1175,1175,1175,1175,1175,1175, how are you,805,ERIN,119, how are you
1176,1176,1176,1176,1176,1176, good.,805,WOMAN,119, good.
1177,1177,1177,1177,1177,1177,"i brought some information today, if you wanna have a look at it.",806,ERIN,119,"i brought some information today, if you wanna have a look at it."
1178,1178,1178,1178,1178,1178,"if you have any questions, let me know.",806,ERIN,119,"if you have any questions, let me know."
1179,1179,1179,1179,1179,1179,hi.,807,ED,119,hi.
1180,1180,1180,1180,1180,1180,"excuse me, ladies, i'm ed masry.",807,ED,119,"excuse me, ladies, i'm ed masry."
1181,1181,1181,1181,1181,1181,i'm the lawyer involved in the case.,807,ED,119,i'm the lawyer involved in the case.
1182,1182,1182,1182,1182,1182,you might like to read these.,807,ED,119,you might like to read these.
1183,1183,1183,1183,1183,1183,"if you have questions, i'm here all day.",808,ERIN,119,"if you have questions, i'm here all day."
1184,1184,1184,1184,1184,1184, sounds good.,808,WOMAN,119, sounds good.
1185,1185,1185,1185,1185,1185,thank you.,808,ERIN,119,thank you.
1186,1186,1186,1186,1186,1186, thanks so much.,808,ERIN,119, thanks so much.
1187,1187,1187,1187,1187,1187,is your phone number in this,808,WOMAN,119,is your phone number in this
1188,1188,1188,1188,1188,1188,there's more important information than that in there.,808,ERIN,119,there's more important information than that in there.
1189,1189,1189,1189,1189,1189,i'm bored.,809,GEORGE,119,i'm bored.
1190,1190,1190,1190,1190,1190,so are the kids.,809,GEORGE,119,so are the kids.
1191,1191,1191,1191,1191,1191,"i'm a little busy, honey.",809,ERIN,119,"i'm a little busy, honey."
1192,1192,1192,1192,1192,1192,we invited these people.,809,ERIN,119,we invited these people.
1193,1193,1193,1193,1193,1193,ed and i have to...,809,ERIN,119,ed and i have to...
1194,1194,1194,1194,1194,1194,i'm sorry.,809,ERIN,119,i'm sorry.
1195,1195,1195,1195,1195,1195,you know what,809,ERIN,119,you know what
1196,1196,1196,1196,1196,1196,"please, i have an idea.",810,ERIN,119,"please, i have an idea."
1197,1197,1197,1197,1197,1197,can you take her,810,ERIN,119,can you take her
1198,1198,1198,1198,1198,1198,"she's getting heavy, and i'll work faster if you take her.",810,ERIN,119,"she's getting heavy, and i'll work faster if you take her."
1199,1199,1199,1199,1199,1199,got a knee for me,813,ERIN,119,got a knee for me
1200,1200,1200,1200,1200,1200, hello.,814,ERIN,119, hello.
1201,1201,1201,1201,1201,1201," hello, sweetness.",814,GEORGE,119," hello, sweetness."
1202,1202,1202,1202,1202,1202, guess what,814,ERIN,119, guess what
1203,1203,1203,1203,1203,1203, what,814,GEORGE,119, what
1204,1204,1204,1204,1204,1204,i would like to go home.,814,ERIN,119,i would like to go home.
1205,1205,1205,1205,1205,1205,everything's done,815,GEORGE,119,everything's done
1206,1206,1206,1206,1206,1206,we got a lot done.,815,ERIN,119,we got a lot done.
1207,1207,1207,1207,1207,1207,did you,816,GEORGE,119,did you
1208,1208,1208,1208,1208,1208,i think i ate three watermelons.,816,GEORGE,119,i think i ate three watermelons.
1209,1209,1209,1209,1209,1209,piggyback,816,KIDS,119,piggyback
1210,1210,1210,1210,1210,1210,"let's go, brother.",817,KIDS,119,"let's go, brother."
1211,1211,1211,1211,1211,1211,get on.,817,GEORGE,119,get on.
1212,1212,1212,1212,1212,1212,careful.,817,ERIN,119,careful.
1213,1213,1213,1213,1213,1213,"here, get on me, now.",817,KIDS,119,"here, get on me, now."
1214,1214,1214,1214,1214,1214,"erin, excuse me.",818,DONNA,119,"erin, excuse me."
1215,1215,1215,1215,1215,1215,"this is nelson perez, he works at the compressor station.",819,DONN,119,"this is nelson perez, he works at the compressor station."
1216,1216,1216,1216,1216,1216," hi, nice to meet you.",819,ERIN,119," hi, nice to meet you."
1217,1217,1217,1217,1217,1217, pge.,819,DONNA,119, pge.
1218,1218,1218,1218,1218,1218,"oh, hi.",819,ERIN,119,"oh, hi."
1219,1219,1219,1219,1219,1219, i've come at a bad time.,819,DONNA,119, i've come at a bad time.
1220,1220,1220,1220,1220,1220, no.,819,ERIN,119, no.
1221,1221,1221,1221,1221,1221, can you just give me one...,819,ERIN,119, can you just give me one...
1222,1222,1222,1222,1222,1222, of course.,819,DONNA,119, of course.
1223,1223,1223,1223,1223,1223,sure.,819,DONNA,119,sure.
1224,1224,1224,1224,1224,1224,thank you.,820,ERIN,119,thank you.
1225,1225,1225,1225,1225,1225,you know what,820,ERIN,119,you know what
1226,1226,1226,1226,1226,1226,"why don't you guys go ahead without me, and i'll get a ride with ed.",820,ERIN,119,"why don't you guys go ahead without me, and i'll get a ride with ed."
1227,1227,1227,1227,1227,1227," no, mom.",821,KIDS,119," no, mom."
1228,1228,1228,1228,1228,1228," no, sweetie, i'll be right behind you.",821,ERIN,119," no, sweetie, i'll be right behind you."
1229,1229,1229,1229,1229,1229,"i'll be right behind you, all right",821,ERIN,119,"i'll be right behind you, all right"
1230,1230,1230,1230,1230,1230, i really...,822,ERIN,119, i really...
1231,1231,1231,1231,1231,1231,this is so...  fine.,822,ERIN,119,this is so...  fine.
1232,1232,1232,1232,1232,1232,"go, go, go.",822,GEORGE,119,"go, go, go."
1233,1233,1233,1233,1233,1233,"get down, bud.",822,GEORGE,119,"get down, bud."
1234,1234,1234,1234,1234,1234,hang on tight there.,822,GEORGE,119,hang on tight there.
1235,1235,1235,1235,1235,1235,help your sister with her shoes.,823,GEORGE,119,help your sister with her shoes.
1236,1236,1236,1236,1236,1236,let's go.,823,GEORGE,119,let's go.
1237,1237,1237,1237,1237,1237,this is so helpful.,828,ERIN,119,this is so helpful.
1238,1238,1238,1238,1238,1238,is it okay if i write this down,828,ERIN,119,is it okay if i write this down
1239,1239,1239,1239,1239,1239,i have so many questions.,828,ERIN,119,i have so many questions.
1240,1240,1240,1240,1240,1240,"i wanna know about how the plant works and the cooling towers, just everything.",828,ERIN,119,"i wanna know about how the plant works and the cooling towers, just everything."
1241,1241,1241,1241,1241,1241,"i wanna know about how the plant works and the cooling towers, just everything.",828,ERIN,119,"i wanna know about how the plant works and the cooling towers, just everything."
1242,1242,1242,1242,1242,1242,"they use the hexachrome here, in these cooling towers, as an anticorrosive.",828,ERIN,125,"they use the hexachrome here, in these cooling towers, as an anticorrosive."
1243,1243,1243,1243,1243,1243,then they dump the excess water into these ponds.,829,ERIN,125,then they dump the excess water into these ponds.
1244,1244,1244,1244,1244,1244,i don't remember seeing any ponds up there.,830,ED,125,i don't remember seeing any ponds up there.
1245,1245,1245,1245,1245,1245,"they've been covered over, and not too carefully.",830,ERIN,125,"they've been covered over, and not too carefully."
1246,1246,1246,1246,1246,1246,if you dig one inch under the surface...,830,ERIN,125,if you dig one inch under the surface...
1247,1247,1247,1247,1247,1247,...dirt's as green as a fucking shamrock.,830,ERIN,125,...dirt's as green as a fucking shamrock.
1248,1248,1248,1248,1248,1248,and that's what caused the contamination,830,ED,125,and that's what caused the contamination
1249,1249,1249,1249,1249,1249,"it didn't help, but no.",830,ERIN,125,"it didn't help, but no."
1250,1250,1250,1250,1250,1250,the problem started on the bottom.,830,ERIN,125,the problem started on the bottom.
1251,1251,1251,1251,1251,1251,according to...,831,ERIN,125,according to...
1252,1252,1252,1252,1252,1252,...this...,831,ERIN,125,...this...
1253,1253,1253,1253,1253,1253,...in most cases you would line these ponds...,831,ERIN,125,...in most cases you would line these ponds...
1254,1254,1254,1254,1254,1254,...so the shit didn't seep into the ground.,831,ERIN,125,...so the shit didn't seep into the ground.
1255,1255,1255,1255,1255,1255, but guess what,832,ERIN,125, but guess what
1256,1256,1256,1256,1256,1256, they skipped that step,832,ED,125, they skipped that step
1257,1257,1257,1257,1257,1257,"here are the ponds, the plume comes down...",833,ERIN,125,"here are the ponds, the plume comes down..."
1258,1258,1258,1258,1258,1258,...and hinkley is down here...,834,ERIN,125,...and hinkley is down here...
1259,1259,1259,1259,1259,1259,...it's 14 years of hexachrome flowing into the groundwater.,834,ERIN,125,...it's 14 years of hexachrome flowing into the groundwater.
1260,1260,1260,1260,1260,1260,jesus.,835,ED,125,jesus.
1261,1261,1261,1261,1261,1261,this guy just offered all this information,835,ED,125,this guy just offered all this information
1262,1262,1262,1262,1262,1262,"well, yeah.",836,ED,125,"well, yeah."
1263,1263,1263,1263,1263,1263,nelson cares what's in those ponds.,836,ERIN,125,nelson cares what's in those ponds.
1264,1264,1264,1264,1264,1264,he used to spend time wading around them.,836,ERIN,125,he used to spend time wading around them.
1265,1265,1265,1265,1265,1265,that was his job.,836,ERIN,125,that was his job.
1266,1266,1266,1266,1266,1266,shit.,838,ED,125,shit.
1267,1267,1267,1267,1267,1267,what's the matter,840,ERIN,125,what's the matter
1268,1268,1268,1268,1268,1268,i don't know if we can pull this off.,841,ED (CONT'D),125,i don't know if we can pull this off.
1269,1269,1269,1269,1269,1269,this is a monster case.,841,ED (CONT'D),125,this is a monster case.
1270,1270,1270,1270,1270,1270,we're up to 411 plaintiffs.,841,ED,125,we're up to 411 plaintiffs.
1271,1271,1271,1271,1271,1271,we've taken 162 declarations.,841,ED,125,we've taken 162 declarations.
1272,1272,1272,1272,1272,1272,probably hundreds more out there have moved away.,841,ED,125,probably hundreds more out there have moved away.
1273,1273,1273,1273,1273,1273,"we have to find them, it's taking time.",841,ED,125,"we have to find them, it's taking time."
1274,1274,1274,1274,1274,1274,"money's going out, nothing's coming in.",841,ED,125,"money's going out, nothing's coming in."
1275,1275,1275,1275,1275,1275,i have to take a second mortgage.,841,ED,125,i have to take a second mortgage.
1276,1276,1276,1276,1276,1276, so,842,ERIN,125, so
1277,1277,1277,1277,1277,1277, so,842,ED,125, so
1278,1278,1278,1278,1278,1278,i have to tell you.,843,ED,125,i have to tell you.
1279,1279,1279,1279,1279,1279,i've been making inquiries with other firms...,843,ED,125,i've been making inquiries with other firms...
1280,1280,1280,1280,1280,1280,...bigger firms to share some of the cost.,844,ED,125,...bigger firms to share some of the cost.
1281,1281,1281,1281,1281,1281,"they all said no, said they don't have it.",844,ED,125,"they all said no, said they don't have it."
1282,1282,1282,1282,1282,1282,we got pge by the balls.,844,ERIN,125,we got pge by the balls.
1283,1283,1283,1283,1283,1283,"pge hinkley, but nobody'll get rich unless we pin this on corporate...",845,ED,125,"pge hinkley, but nobody'll get rich unless we pin this on corporate..."
1284,1284,1284,1284,1284,1284,...in san francisco.,846,ED,125,...in san francisco.
1285,1285,1285,1285,1285,1285, what do you mean,846,ERIN,125, what do you mean
1286,1286,1286,1286,1286,1286,pge corporate claims they didn't know about hinkley.,846,ED,125,pge corporate claims they didn't know about hinkley.
1287,1287,1287,1287,1287,1287,they knew.,847,ERIN,125,they knew.
1288,1288,1288,1288,1288,1288,they had to know.,847,ERIN,125,they had to know.
1289,1289,1289,1289,1289,1289,show me the document to prove it.,847,ED,125,show me the document to prove it.
1290,1290,1290,1290,1290,1290,then they didn't know.,849,ED (CONT'D),125,then they didn't know.
1291,1291,1291,1291,1291,1291,"if so, we can't hit them with punitive damages.",849,ED (CONT'D),125,"if so, we can't hit them with punitive damages."
1292,1292,1292,1292,1292,1292,"with punitive damages, it's a sum of money that can...",849,ED (CONT'D),125,"with punitive damages, it's a sum of money that can..."
1293,1293,1293,1293,1293,1293,...have some effect on these people's lives.,850,ED,125,...have some effect on these people's lives.
1294,1294,1294,1294,1294,1294,so what do we do now,850,ERIN (CONT'D),125,so what do we do now
1295,1295,1295,1295,1295,1295,let's assume there are documents connecting pge hinkley and corporate...,851,ED,125,let's assume there are documents connecting pge hinkley and corporate...
1296,1296,1296,1296,1296,1296,...and they know about them.,851,ED,125,...and they know about them.
1297,1297,1297,1297,1297,1297,we take our 400 or so plaintiffs and everything you've dug up...,852,ED,125,we take our 400 or so plaintiffs and everything you've dug up...
1298,1298,1298,1298,1298,1298,...we file a lawsuit to provoke a reaction.,853,ED,125,...we file a lawsuit to provoke a reaction.
1299,1299,1299,1299,1299,1299,"see if they offer a reasonable settlement, or throw more paper at us.",853,ED,125,"see if they offer a reasonable settlement, or throw more paper at us."
1300,1300,1300,1300,1300,1300,sounds great.,854,ERIN,125,sounds great.
1301,1301,1301,1301,1301,1301,let's do that.,854,ERIN,125,let's do that.
1302,1302,1302,1302,1302,1302,there's a downside.,854,ED (CONT'D),125,there's a downside.
1303,1303,1303,1303,1303,1303,pge will submit a demurrer.,855,ED (CONT'D),125,pge will submit a demurrer.
1304,1304,1304,1304,1304,1304,a list attacking each complaint...,855,ED (CONT'D),125,a list attacking each complaint...
1305,1305,1305,1305,1305,1305,...claiming that each cause of action has no merit.,855,ED (CONT'D),125,...claiming that each cause of action has no merit.
1306,1306,1306,1306,1306,1306,and if the judge agrees with them...,855,ED,125,and if the judge agrees with them...
1307,1307,1307,1307,1307,1307,...he'll dismiss our case.,856,ED,125,...he'll dismiss our case.
1308,1308,1308,1308,1308,1308,pge will have no reason to settle.,856,ED,125,pge will have no reason to settle.
1309,1309,1309,1309,1309,1309,then it's all over.,857,ED,125,then it's all over.
1310,1310,1310,1310,1310,1310,so basically it all comes down to...,858,ERIN,125,so basically it all comes down to...
1311,1311,1311,1311,1311,1311,...what this one judge decides.,858,ERIN,125,...what this one judge decides.
1312,1312,1312,1312,1312,1312,"basically, yeah.",859,ED,125,"basically, yeah."
1313,1313,1313,1313,1313,1313,jesus.,860,ERIN,125,jesus.
1314,1314,1314,1314,1314,1314,"well, i'd got so used to having them come up benign.",868,DONNA,127,"well, i'd got so used to having them come up benign."
1315,1315,1315,1315,1315,1315,guess i just didn't expect it.,869,DONNA,127,guess i just didn't expect it.
1316,1316,1316,1316,1316,1316,i sure wish i would've had longer to get used to the idea.,870,DONNA (CONT'D),127,i sure wish i would've had longer to get used to the idea.
1317,1317,1317,1317,1317,1317,you think if you got no uterus...,870,DONNA (CONT'D),127,you think if you got no uterus...
1318,1318,1318,1318,1318,1318,...and no breasts...,870,DONNA (CONT'D),127,...and no breasts...
1319,1319,1319,1319,1319,1319,...you're still technically a woman,870,DONNA (CONT'D),127,...you're still technically a woman
1320,1320,1320,1320,1320,1320,sure you are.,871,ERIN,127,sure you are.
1321,1321,1321,1321,1321,1321,"yeah, you just...",871,ERIN,127,"yeah, you just..."
1322,1322,1322,1322,1322,1322,you're actually a happier woman.,871,ERIN,127,you're actually a happier woman.
1323,1323,1323,1323,1323,1323,no need to worry about maxipads and underwire.,871,ERIN,127,no need to worry about maxipads and underwire.
1324,1324,1324,1324,1324,1324,"we're gonna get them, aren't we",872,DONNA,127,"we're gonna get them, aren't we"
1325,1325,1325,1325,1325,1325,you gotta promise me that we're gonna get them.,873,DONNA,127,you gotta promise me that we're gonna get them.
1326,1326,1326,1326,1326,1326,i have before me a complaint on behalf of residents...,875,JUDGE,128,i have before me a complaint on behalf of residents...
1327,1327,1327,1327,1327,1327,"... of hinkley, california, whoi ihave filed against pge.",878,JUDGE,128,"... of hinkley, california, whoi ihave filed against pge."
1328,1328,1328,1328,1328,1328,"for damages, medical expenses and personal trauma...",879,JUDGE,128,"for damages, medical expenses and personal trauma..."
1329,1329,1329,1329,1329,1329,...due to contamination of the ground water in their area by the defendant.,880,JUDGE,128,...due to contamination of the ground water in their area by the defendant.
1330,1330,1330,1330,1330,1330,and i have here 84 motions to strike and demurrers...,881,JUDGE,128,and i have here 84 motions to strike and demurrers...
1331,1331,1331,1331,1331,1331,...submitted by representatives of pacific gas  electric.,882,JUDGE,128,...submitted by representatives of pacific gas  electric.
1332,1332,1332,1332,1332,1332,each one attacking the validity of this complaint.,884,JUDGE,128,each one attacking the validity of this complaint.
1333,1333,1333,1333,1333,1333,i have reviewed all of the information carefully.,885,JUDGE,128,i have reviewed all of the information carefully.
1334,1334,1334,1334,1334,1334,i'm ready to give my decision.,886,JUDGE,128,i'm ready to give my decision.
1335,1335,1335,1335,1335,1335,"before i do, is there anything anyone wants to say",886,JUDGE,128,"before i do, is there anything anyone wants to say"
1336,1336,1336,1336,1336,1336," no, your honour.",888,ED,128," no, your honour."
1337,1337,1337,1337,1337,1337," no, your honour.",888,PG&E LAWYER,128," no, your honour."
1338,1338,1338,1338,1338,1338,very well.,889,JUDGE SIMMONS,128,very well.
1339,1339,1339,1339,1339,1339,"in the matter of the plaintiffs of hinkley, california vs. pge...",889,JUDGE SIMMONS (CONT'D),128,"in the matter of the plaintiffs of hinkley, california vs. pge..."
1340,1340,1340,1340,1340,1340,...it is the order of this court that each of the 84 motions to strike...,890,JUDGE SIMMONS (CONT'D),128,...it is the order of this court that each of the 84 motions to strike...
1341,1341,1341,1341,1341,1341,...and demurrers are denied.,890,JUDGE SIMMONS (CONT'D),128,...and demurrers are denied.
1342,1342,1342,1342,1342,1342,and the causes of action against pacific gas and electric are upheld.,891,JUDGE SIMMONS (CONT'D),128,and the causes of action against pacific gas and electric are upheld.
1343,1343,1343,1343,1343,1343,on a more personal note...,892,JUDGE SIMMONS (CONT'D),128,on a more personal note...
1344,1344,1344,1344,1344,1344,"...as a resident here in barstow, which is not far from hinkley...",893,JUDGE SIMMONS (CONT'D),128,"...as a resident here in barstow, which is not far from hinkley..."
1345,1345,1345,1345,1345,1345,...i am disturbed by reference...,893,JUDGE SIMMONS (CONT'D),128,...i am disturbed by reference...
1346,1346,1346,1346,1346,1346,...to evidence that suggests that not only was hexavalent chromium used...,893,JUDGE SIMMONS (CONT'D),128,...to evidence that suggests that not only was hexavalent chromium used...
1347,1347,1347,1347,1347,1347,...but that your clients actually sent these residents...,893,JUDGE SIMMONS (CONT'D),128,...but that your clients actually sent these residents...
1348,1348,1348,1348,1348,1348,...pamphlets telling them that it was good for them.,895,JUDGE,128,...pamphlets telling them that it was good for them.
